Symbol,Date,Close
NKE,09-Mar-21,135.95
NKE,10-Mar-21,137.59
NKE,11-Mar-21,141.19
NKE,12-Mar-21,140.45
NKE,15-Mar-21,144.94
NKE,16-Mar-21,144.65
NKE,17-Mar-21,144.82
NKE,18-Mar-21,143.17
NKE,19-Mar-21,137.49
NKE,22-Mar-21,138.27
NKE,23-Mar-21,137.12
NKE,24-Mar-21,133.16
NKE,25-Mar-21,128.64
NKE,26-Mar-21,132.99
NKE,29-Mar-21,133.49
NKE,30-Mar-21,132.95
NKE,31-Mar-21,132.89
NKE,01-Apr-21,132.53
NKE,05-Apr-21,135.12
NKE,06-Apr-21,137.16
NKE,07-Apr-21,136.54
NKE,08-Apr-21,133.68
NKE,09-Apr-21,135.45
NKE,12-Apr-21,136.64
NKE,13-Apr-21,133.54
NKE,14-Apr-21,132.26
NKE,15-Apr-21,133.67
NKE,16-Apr-21,134.31
NKE,19-Apr-21,132.57
NKE,20-Apr-21,127.11
NKE,21-Apr-21,129.9
NKE,22-Apr-21,129.18
NKE,23-Apr-21,130.19
NKE,26-Apr-21,131.6
NKE,27-Apr-21,132.11
NKE,28-Apr-21,130.71
NKE,29-Apr-21,133.26
NKE,30-Apr-21,132.62
NKE,03-May-21,133.03
NKE,04-May-21,131.55
NKE,05-May-21,132.21
NKE,06-May-21,133.49
NKE,07-May-21,137.81
NKE,10-May-21,136.4
NKE,11-May-21,137.12
NKE,12-May-21,133.39
NKE,13-May-21,133.61
NKE,14-May-21,135.93
NKE,17-May-21,136.41
NKE,18-May-21,135.56
NKE,19-May-21,132.96
NKE,20-May-21,133.27
NKE,21-May-21,132.66
NKE,24-May-21,134.06
NKE,25-May-21,134.32
NKE,26-May-21,136.89
NKE,27-May-21,136.56
NKE,28-May-21,136.46
NKE,01-Jun-21,134.51
NKE,02-Jun-21,134.17
NKE,03-Jun-21,134.17
NKE,04-Jun-21,133.74
NKE,07-Jun-21,133.95
NKE,08-Jun-21,133.35
NKE,09-Jun-21,131.84
NKE,10-Jun-21,130.98
NKE,11-Jun-21,131.94
NKE,14-Jun-21,131.36
NKE,15-Jun-21,130.29
NKE,16-Jun-21,130.4
NKE,17-Jun-21,128.92
NKE,18-Jun-21,128.41
NKE,21-Jun-21,130.08
NKE,22-Jun-21,132.48
NKE,23-Jun-21,133.1
NKE,24-Jun-21,133.6
NKE,25-Jun-21,154.35
NKE,28-Jun-21,152.36
NKE,29-Jun-21,155.95
NKE,30-Jun-21,154.49
NKE,01-Jul-21,158
NKE,02-Jul-21,159.74
NKE,06-Jul-21,160.11
NKE,07-Jul-21,160.16
NKE,08-Jul-21,160.63
NKE,09-Jul-21,161
NKE,12-Jul-21,161.82
NKE,13-Jul-21,161.59
NKE,14-Jul-21,161.54
NKE,15-Jul-21,161.69
NKE,16-Jul-21,159.85
NKE,19-Jul-21,157.87
NKE,20-Jul-21,159.74
NKE,21-Jul-21,161.08
NKE,22-Jul-21,163.68
NKE,23-Jul-21,166.36
NKE,26-Jul-21,165.09
NKE,27-Jul-21,164.57
NKE,28-Jul-21,165.46
NKE,29-Jul-21,166.99
NKE,30-Jul-21,167.51
NKE,02-Aug-21,168.75
NKE,03-Aug-21,171.23
NKE,04-Aug-21,171.91
NKE,05-Aug-21,173.85
NKE,06-Aug-21,172.8
NKE,09-Aug-21,171.77
NKE,10-Aug-21,172.27
NKE,11-Aug-21,171.27
NKE,12-Aug-21,170.64
NKE,13-Aug-21,171.69
NKE,16-Aug-21,172.36
NKE,17-Aug-21,170.66
NKE,18-Aug-21,168.81
NKE,19-Aug-21,165.59
NKE,20-Aug-21,167.79
NKE,23-Aug-21,169.72
NKE,24-Aug-21,169.98
NKE,25-Aug-21,169.84
NKE,26-Aug-21,166.92
NKE,27-Aug-21,167.58
NKE,30-Aug-21,168.03
NKE,31-Aug-21,164.74
NKE,01-Sep-21,164.56
NKE,02-Sep-21,163.67
NKE,03-Sep-21,163.29
NKE,07-Sep-21,162.64
NKE,08-Sep-21,160.71
NKE,09-Sep-21,163.34
NKE,10-Sep-21,163.59
NKE,13-Sep-21,159.52
NKE,14-Sep-21,158.76
NKE,15-Sep-21,157.91
NKE,16-Sep-21,157.6
NKE,17-Sep-21,156.42
NKE,20-Sep-21,154.25
NKE,21-Sep-21,155.02
NKE,22-Sep-21,157.44
NKE,23-Sep-21,159.58
NKE,24-Sep-21,149.59
NKE,27-Sep-21,148.04
NKE,28-Sep-21,145.3
NKE,29-Sep-21,146.02
NKE,30-Sep-21,145.23
NKE,01-Oct-21,147.06
NKE,04-Oct-21,147.14
NKE,05-Oct-21,149.46
NKE,06-Oct-21,148.8
NKE,07-Oct-21,151.85
NKE,08-Oct-21,152.48
NKE,11-Oct-21,150.28
NKE,12-Oct-21,153.35
NKE,13-Oct-21,156.3
NKE,14-Oct-21,157.14
NKE,15-Oct-21,158.01
NKE,18-Oct-21,159.43
NKE,19-Oct-21,157.82
NKE,20-Oct-21,158.45
NKE,21-Oct-21,162.18
NKE,22-Oct-21,163.48
NKE,25-Oct-21,164.22
NKE,26-Oct-21,163.79
NKE,27-Oct-21,162.35
NKE,28-Oct-21,164.46
NKE,29-Oct-21,167.29
NKE,01-Nov-21,166.33
NKE,02-Nov-21,167.83
NKE,03-Nov-21,172.5
NKE,04-Nov-21,175.44
NKE,05-Nov-21,177.51
NKE,08-Nov-21,171.85
NKE,09-Nov-21,173.82
NKE,10-Nov-21,168.26
NKE,11-Nov-21,166.97
NKE,12-Nov-21,169.09
NKE,15-Nov-21,168.85
NKE,16-Nov-21,171.83
NKE,17-Nov-21,171.74
NKE,18-Nov-21,171.35
NKE,19-Nov-21,174.88
NKE,22-Nov-21,174.24
NKE,23-Nov-21,172.15
NKE,24-Nov-21,172.03
NKE,26-Nov-21,168.02
NKE,29-Nov-21,169.87
NKE,30-Nov-21,169.24
NKE,01-Dec-21,166.7
