Symbol,Date,Close
FB,27-Aug-21,372.63
FB,30-Aug-21,380.66
FB,31-Aug-21,379.38
FB,01-Sep-21,382.05
FB,02-Sep-21,375.28
FB,03-Sep-21,376.26
FB,07-Sep-21,382.18
FB,08-Sep-21,377.57
FB,09-Sep-21,378
FB,10-Sep-21,378.69
FB,13-Sep-21,376.51
FB,14-Sep-21,376.53
FB,15-Sep-21,373.92
FB,16-Sep-21,373.06
FB,17-Sep-21,364.72
FB,20-Sep-21,355.7
FB,21-Sep-21,357.48
FB,22-Sep-21,343.21
FB,23-Sep-21,345.96
FB,24-Sep-21,352.96
FB,27-Sep-21,353.58
FB,28-Sep-21,340.65
FB,29-Sep-21,339.61
FB,30-Sep-21,339.39
FB,01-Oct-21,343.01
FB,04-Oct-21,326.23
FB,05-Oct-21,332.96
FB,06-Oct-21,333.64
FB,07-Oct-21,329.22
FB,08-Oct-21,330.05
FB,11-Oct-21,325.45
FB,12-Oct-21,323.77
FB,13-Oct-21,324.54
FB,14-Oct-21,328.53
FB,15-Oct-21,324.76
FB,18-Oct-21,335.34
FB,19-Oct-21,339.99
FB,20-Oct-21,340.78
FB,21-Oct-21,341.88
FB,22-Oct-21,324.61
FB,25-Oct-21,328.69
FB,26-Oct-21,315.81
FB,27-Oct-21,312.22
FB,28-Oct-21,316.92
FB,29-Oct-21,323.57
FB,01-Nov-21,329.98
FB,02-Nov-21,328.08
FB,03-Nov-21,331.62
FB,04-Nov-21,335.85
FB,05-Nov-21,341.13
FB,08-Nov-21,338.62
FB,09-Nov-21,335.37
FB,10-Nov-21,327.64
FB,11-Nov-21,327.74
FB,12-Nov-21,340.89
FB,15-Nov-21,347.56
FB,16-Nov-21,342.96
FB,17-Nov-21,340.77
FB,18-Nov-21,338.69
FB,19-Nov-21,345.3
FB,22-Nov-21,341.01
FB,23-Nov-21,337.25
FB,24-Nov-21,341.06
FB,26-Nov-21,333.12
FB,29-Nov-21,338.03
FB,30-Nov-21,324.46
FB,01-Dec-21,310.6
